state,state_po,county_name,fips,totalvotes2020,democrat2020,republican2020,twoparty2020,gop_pct2020,dem_pct2020,totalvotes2016,democrat2016,republican2016,twoparty2016,gop_pct2016,dem_pct2016,pct_change_gop,pct_change_dem
RHODE ISLAND,RI,KENT,44003,93093,49113,42001,91114,46.0971969181465,53.9028030818535,82053,37788,38336,76124,50.35993904681835,49.64006095318165,-8.46454981748267,8.587302365910233
RHODE ISLAND,RI,NEWPORT,44005,46148,29486,15722,45208,34.77703061405061,65.22296938594938,41045,22851,15077,37928,39.75163467622864,60.24836532377136,-12.514212566842764,8.256828273173511
RHODE ISLAND,RI,PROVIDENCE,44007,272667,165012,102551,267563,38.32779569671442,61.67220430328558,248474,142899,90882,233781,38.87484440566171,61.12515559433829,-1.4072048835457762,0.8949649348589439
RHODE ISLAND,RI,WASHINGTON,44009,76060,44549,29818,74367,40.0957413906706,59.9042586093294,66369,33741,27230,60971,44.66057633957127,55.33942366042873,-10.22117339953812,8.248793801885634
SOUTH CAROLINA,SC,ABBEVILLE,45001,12433,4101,8215,12316,66.70185125040598,33.29814874959403,10775,3741,6763,10504,64.38499619192689,35.61500380807311,3.5984393810830184,-6.505278143347848
SOUTH CAROLINA,SC,AIKEN,45003,85185,32275,51589,83864,61.51507202136793,38.48492797863207,74851,25455,46025,71480,64.38864017907107,35.61135982092893,-4.462849579850536,8.069245802892189
SOUTH CAROLINA,SC,ALLENDALE,45005,3593,2718,835,3553,23.501266535322262,76.49873346467774,3592,2735,789,3524,22.38933030646992,77.61066969353008,4.966366629246721,-1.4327105193695289
SOUTH CAROLINA,SC,ANDERSON,45007,96093,27169,67565,94734,71.32075073363312,28.67924926636688,80483,21097,56232,77329,72.7178678115584,27.282132188441594,-1.9212844380225635,5.120996659187771
SOUTH CAROLINA,SC,BAMBERG,45009,6482,4010,2417,6427,37.60697059281158,62.39302940718842,6214,3898,2204,6102,36.119305145853815,63.880694854146185,4.118754336359465,-2.328818511374109
SOUTH CAROLINA,SC,BARNWELL,45011,10321,4720,5492,10212,53.77986682334508,46.22013317665492,9485,4400,4889,9289,52.63214554849822,47.36785445150178,2.1806469466255862,-2.4229961186482907
SOUTH CAROLINA,SC,BEAUFORT,45013,97835,43419,53194,96613,55.05884301284506,44.94115698715494,78524,32138,42922,75060,57.183586464162005,42.816413535837995,-3.7156526596116235,4.962450788967887
SOUTH CAROLINA,SC,BERKELEY,45015,104458,45223,57397,102620,55.931592282206196,44.068407717793804,79517,30705,44587,75292,59.21877490304415,40.78122509695585,-5.550912909326289,8.06052935639574
SOUTH CAROLINA,SC,CALHOUN,45017,8291,3905,4305,8210,52.43605359317905,47.56394640682095,7549,3573,3787,7360,51.453804347826086,48.546195652173914,1.9089924599413166,-2.0233289800721477
SOUTH CAROLINA,SC,CHARLESTON,45019,218857,121485,93297,214782,43.43799759756404,56.56200240243596,176345,89299,75443,164742,45.79463646186158,54.20536353813842,-5.146102352532445,4.347611952900987
SOUTH CAROLINA,SC,CHEROKEE,45021,25270,6983,18043,25026,72.09701910013585,27.90298089986414,21759,6092,15167,21259,71.34390140646315,28.656098593536854,1.055616077654653,-2.628123612900235
SOUTH CAROLINA,SC,CHESTER,45023,15757,6941,8660,15601,55.509262226780336,44.490737773219664,14192,6579,7265,13844,52.477607627853224,47.522392372146776,5.777044221272809,-6.379423357280278
SOUTH CAROLINA,SC,CHESTERFIELD,45025,18876,7431,11297,18728,60.321443827424176,39.678556172575824,16581,6858,9312,16170,57.58812615955473,42.41187384044527,4.74632159465731,-6.444699138152366
SOUTH CAROLINA,SC,CLARENDON,45027,16733,8250,8361,16611,50.33411594726386,49.66588405273614,15395,7732,7386,15118,48.85566873925122,51.14433126074878,3.026152841962504,-2.8907352419471177
SOUTH CAROLINA,SC,COLLETON,45029,19283,8602,10440,19042,54.82617372124777,45.17382627875223,17251,7627,9091,16718,54.378514176336886,45.621485823663114,0.8232287176130448,-0.9812471839281689
SOUTH CAROLINA,SC,DARLINGTON,45031,32417,15220,16832,32052,52.51466367153376,47.48533632846624,29674,13888,14989,28877,51.906361464141014,48.093638535858986,1.1719222658536532,-1.2648288337327451
SOUTH CAROLINA,SC,DILLON,45033,13101,6436,6582,13018,50.56076202181595,49.43923797818405,11698,5834,5637,11471,49.141312875948046,50.858687124051954,2.888504728091301,-2.790966944163642
SOUTH CAROLINA,SC,DORCHESTER,45035,77278,33824,41913,75737,55.340190395711474,44.659809604288526,62567,24055,34987,59042,59.257816469631784,40.742183530368216,-6.611154962025978,9.61565074439421
SOUTH CAROLINA,SC,EDGEFIELD,45037,13304,4953,8184,13137,62.2973281571135,37.7026718428865,11644,4491,6842,11333,60.37236389305568,39.62763610694432,3.1884858235263547,-4.857630818206915
SOUTH CAROLINA,SC,FAIRFIELD,45039,12136,7382,4625,12007,38.51919713500458,61.48080286499542,11267,6945,4027,10972,36.70251549398469,63.29748450601531,4.94974694940904,-2.8700692534586403
SOUTH CAROLINA,SC,FLORENCE,45041,64510,31153,32615,63768,51.1463429933509,48.8536570066491,57931,26710,29573,56283,52.543396762788056,47.456603237211944,-2.6588569744439683,2.943855383947258
SOUTH CAROLINA,SC,GEORGETOWN,45043,36668,15822,20487,36309,56.42402710071883,43.57597289928117,31657,13310,17389,30699,56.64353887748786,43.35646112251214,-0.3875318899897895,0.5062954196117575
SOUTH CAROLINA,SC,GREENVILLE,45045,258155,103030,150021,253051,59.28488723616979,40.71511276383021,215165,74483,127832,202315,63.184637817265155,36.815362182734845,-6.171991667300125,10.59272637802331
SOUTH CAROLINA,SC,GREENWOOD,45047,32006,12145,19431,31576,61.53724347605777,38.46275652394223,28763,10711,16961,27672,61.29300375831165,38.70699624168835,0.3984789499127839,-0.6309963093521276
SOUTH CAROLINA,SC,HAMPTON,45049,9305,5323,3906,9229,42.32311192978654,57.67688807021346,8806,5170,3488,8658,40.28644028644029,59.71355971355971,5.0554768027786245,-3.410735606981019
SOUTH CAROLINA,SC,HORRY,45051,179744,59180,118821,178001,66.75299576968669,33.247004230313316,132920,39410,89288,128698,69.37792351085487,30.62207648914513,-3.7835201867312818,8.572010921919905
SOUTH CAROLINA,SC,JASPER,45053,14394,7185,7078,14263,49.62490359671878,50.37509640328122,11427,5956,5187,11143,46.549403212779325,53.450596787220675,6.60695985699582,-5.7539121521553716
SOUTH CAROLINA,SC,KERSHAW,45055,33629,12699,20471,33170,61.71540548688574,38.28459451311426,28995,10330,17542,27872,62.93771526980482,37.06228473019518,-1.9420943033588212,3.2979882158296725
SOUTH CAROLINA,SC,LANCASTER,45057,49868,18937,30312,49249,61.54845783670734,38.45154216329266,38938,13812,23719,37531,63.19842263728651,36.80157736271349,-2.6107689586633898,4.48340782873855
SOUTH CAROLINA,SC,LAURENS,45059,30488,10159,20004,30163,66.31966316347844,33.68033683652157,26566,8889,16816,25705,65.41917914802568,34.58082085197432,1.3764832074936617,-2.603998381956696
SOUTH CAROLINA,SC,LEE,45061,8431,5329,3008,8337,36.08012474511215,63.91987525488785,8156,5199,2803,8002,35.02874281429643,64.97125718570358,3.0014834856894046,-1.618226237812559
SOUTH CAROLINA,SC,LEXINGTON,45063,144568,49301,92817,142118,65.30981297231878,34.690187027681226,122093,35230,80026,115256,69.4332616089401,30.5667383910599,-5.938722366011384,13.489985695782792
SOUTH CAROLINA,SC,MARION,45067,14704,8872,5711,14583,39.16203798943976,60.83796201056024,14276,8569,5444,14013,38.84963962035253,61.15036037964747,0.8041216653231764,-0.5108692199812581
SOUTH CAROLINA,SC,MARLBORO,45069,11446,6290,5044,11334,44.50326451385212,55.49673548614788,10389,5954,4267,10221,41.747382839252516,58.252617160747484,6.601328004706497,-4.730914779321893
SOUTH CAROLINA,SC,MCCORMICK,45065,5697,2687,2958,5645,52.400354295837026,47.599645704162974,5216,2479,2652,5131,51.68583122198402,48.31416877801598,1.3824351025413906,-1.4789100007824851
SOUTH CAROLINA,SC,NEWBERRY,45071,18631,6958,11443,18401,62.18683767186566,37.81316232813434,16807,6217,10017,16234,61.703831464826905,38.296168535173095,0.782781547875322,-1.2612389842475702
SOUTH CAROLINA,SC,OCONEE,45073,40668,10414,29698,40112,74.03769445552453,25.96230554447547,33635,7998,24178,32176,75.14296369965192,24.857036300348085,-1.4708885432642371,4.446504526011852
SOUTH CAROLINA,SC,ORANGEBURG,45075,41205,27295,13603,40898,33.260795148907036,66.73920485109296,38910,26318,11931,38249,31.192972365290597,68.8070276347094,6.629130303456976,-3.0052493977713035
SOUTH CAROLINA,SC,PICKENS,45077,57546,13645,42907,56552,75.8717640401754,24.128235959824586,49049,10354,36236,46590,77.7763468555484,22.2236531444516,-2.4487943859208383,8.570070829459864
SOUTH CAROLINA,SC,RICHLAND,45079,193822,132570,58313,190883,30.549079802811146,69.45092019718885,168722,108000,52469,160469,32.697281094790895,67.3027189052091,-6.569969184141078,3.1918491955805317
SOUTH CAROLINA,SC,SALUDA,45081,9274,2963,6210,9173,67.69868091137033,32.301319088629675,8564,2813,5526,8339,66.26693848183236,33.733061518167645,2.16056824464661,-4.24432993953684
SOUTH CAROLINA,SC,SPARTANBURG,45083,148655,52926,93560,146486,63.86958480673921,36.13041519326079,121090,39997,76277,116274,65.60108020709703,34.39891979290297,-2.6394312332840175,5.033574922649309
SOUTH CAROLINA,SC,SUMTER,45085,48920,27379,21000,48379,43.407263482089334,56.592736517910666,44086,24047,18745,42792,43.80491680687979,56.19508319312021,-0.9077823992762357,0.7076301024840248
SOUTH CAROLINA,SC,UNION,45087,13257,4935,8183,13118,62.37993596584845,37.62006403415155,12092,4729,7061,11790,59.88973706530958,40.11026293469042,4.157972672051158,-6.208383387048699
SOUTH CAROLINA,SC,WILLIAMSBURG,45089,15985,10289,5532,15821,34.96618418557613,65.03381581442386,15054,9953,4864,14817,32.82715799419586,67.17284200580414,6.516026126168084,-3.1843616073225833
SOUTH CAROLINA,SC,YORK,45091,144050,59008,82727,141735,58.3673757364095,41.6326242635905,114357,41593,66754,108347,61.61130442005778,38.38869557994222,-5.265151767493181,8.450218572529987
SOUTH DAKOTA,SD,AURORA,46003,1405,317,1052,1369,76.84441197954712,23.155588020452885,1407,340,974,1314,74.1248097412481,25.875190258751903,3.668950042222696,-10.510462768014438
SOUTH DAKOTA,SD,BEADLE,46005,7081,2107,4808,6915,69.53000723065799,30.46999276934201,6772,1912,4455,6367,69.97015863043819,30.029841369561804,-0.6290558838160654,1.4657133694563562
SOUTH DAKOTA,SD,BENNETT,46007,1183,466,694,1160,59.827586206896555,40.172413793103445,1149,412,666,1078,61.781076066790355,38.218923933209645,-3.1619550585067824,5.111315701372621
SOUTH DAKOTA,SD,BON HOMME,46009,3001,721,2235,2956,75.60893098782138,24.39106901217862,2974,704,2105,2809,74.937700249199,25.062299750800996,0.8957183585702078,-2.678248785213433
SOUTH DAKOTA,SD,BROOKINGS,46011,14567,6110,8000,14110,56.69737774627924,43.30262225372076,12680,4879,6748,11627,58.0373269114991,41.9626730885009,-2.3087713313591163,3.1931930608754655
SOUTH DAKOTA,SD,BROWN,46013,17547,6538,10580,17118,61.80628578104919,38.19371421895081,16114,5452,9613,15065,63.81015599070694,36.18984400929306,-3.1403624995832713,5.537106512929935
SOUTH DAKOTA,SD,BRULE,46015,2490,673,1750,2423,72.22451506397029,27.775484936029716,2288,571,1565,2136,73.26779026217228,26.732209737827716,-1.4239206539038096,3.9026897081601897
SOUTH DAKOTA,SD,BUFFALO,46017,549,352,183,535,34.205607476635514,65.79439252336448,490,296,171,467,36.61670235546038,63.38329764453962,-6.584686014100671,3.803990906794641
SOUTH DAKOTA,SD,BUTTE,46019,4802,939,3731,4670,79.89293361884368,20.10706638115632,4351,696,3357,4053,82.82753515914138,17.172464840858623,-3.54302652452384,17.08899431440598
SOUTH DAKOTA,SD,CAMPBELL,46021,873,117,747,864,86.45833333333333,13.541666666666666,831,105,704,809,87.02101359703337,12.978986402966626,-0.6466027462121215,4.335317460317456
SOUTH DAKOTA,SD,CHARLES MIX,46023,3783,1177,2552,3729,68.43657817109144,31.563421828908556,3433,935,2382,3317,71.81187820319566,28.188121796804342,-4.700197399869732,11.974192734213563
SOUTH DAKOTA,SD,CLARK,46025,1850,437,1373,1810,75.85635359116021,24.14364640883978,1657,398,1139,1537,74.10540013012361,25.894599869876384,2.3627879452267297,-6.7618479136011604
SOUTH DAKOTA,SD,CLAY,46027,5698,3083,2456,5539,44.34013359812241,55.65986640187759,5069,2608,2109,4717,44.71062115751537,55.28937884248463,-0.828634337437939,0.6700881202670983
SOUTH DAKOTA,SD,CODINGTON,46029,13161,3837,8958,12795,70.01172332942555,29.988276670574443,11669,3174,7764,10938,70.9818979703785,29.018102029621502,-1.3667916309561212,3.3433428553066413
SOUTH DAKOTA,SD,CORSON,46031,1283,622,647,1269,50.98502758077226,49.01497241922774,1175,535,588,1123,52.359750667853966,47.640249332146034,-2.6255340591713527,2.8856336949397265
SOUTH DAKOTA,SD,CUSTER,46033,5494,1522,3852,5374,71.67845180498698,28.321548195013026,4721,1121,3293,4414,74.60353420933394,25.396465790666063,-3.9208362383199247,11.517675051549947
SOUTH DAKOTA,SD,DAVISON,46035,8454,2648,5613,8261,67.9457692773272,32.0542307226728,7952,2355,5157,7512,68.65015974440895,31.349840255591054,-1.0260580160399657,2.246870993086225
SOUTH DAKOTA,SD,DAY,46037,2964,1052,1869,2921,63.9849366655255,36.0150633344745,2747,974,1627,2601,62.55286428296809,37.44713571703191,2.289379389693824,-3.824250787507022
SOUTH DAKOTA,SD,DEUEL,46039,2350,609,1699,2308,73.61351819757365,26.386481802426342,2080,570,1366,1936,70.55785123966942,29.44214876033058,4.330725644584632,-10.378546018425617
SOUTH DAKOTA,SD,DEWEY,46041,1966,1131,790,1921,41.12441436751692,58.87558563248308,1708,888,723,1611,44.878957169459966,55.121042830540034,-8.365931471549438,6.811450961633159
SOUTH DAKOTA,SD,DOUGLAS,46043,1707,216,1468,1684,87.17339667458432,12.826603325415677,1605,214,1338,1552,86.21134020618557,13.788659793814434,1.1159279812816614,-6.977157191377903
SOUTH DAKOTA,SD,EDMUNDS,46045,1985,417,1538,1955,78.67007672634271,21.32992327365729,1918,380,1433,1813,79.04026475455046,20.959735245449533,-0.4683537300353424,1.7661865661596332
SOUTH DAKOTA,SD,FALL RIVER,46047,4042,1053,2878,3931,73.2129229203765,26.787077079623504,3563,821,2511,3332,75.36014405762305,24.63985594237695,-2.8492795019137818,8.71442244738796
SOUTH DAKOTA,SD,FAULK,46049,1182,198,964,1162,82.96041308089501,17.03958691910499,1118,204,858,1062,80.7909604519774,19.2090395480226,2.685266540688236,-11.293915156424017
SOUTH DAKOTA,SD,GRANT,46051,3745,1056,2618,3674,71.25748502994011,28.74251497005988,3564,971,2382,3353,71.04085893229943,28.959141067700568,0.30493169831620204,-0.748040479288592
SOUTH DAKOTA,SD,GREGORY,46053,2258,455,1771,2226,79.55974842767296,20.440251572327043,2091,391,1600,1991,80.3616273229533,19.63837267704671,-0.9978380503144701,4.083224758320059
SOUTH DAKOTA,SD,HAAKON,46055,1137,105,1026,1131,90.71618037135279,9.283819628647215,1044,77,936,1013,92.39881539980257,7.601184600197433,-1.821056927157727,22.136484205449737
SOUTH DAKOTA,SD,HAMLIN,46057,3083,647,2372,3019,78.5690626035111,21.430937396488904,2762,555,2051,2606,78.70299309286263,21.297006907137376,-0.1701720405899998,0.6288700094596145
SOUTH DAKOTA,SD,HAND,46059,1836,373,1433,1806,79.34662236987819,20.653377630121817,1818,334,1391,1725,80.6376811594203,19.36231884057971,-1.6010614032783144,6.667893448982443
SOUTH DAKOTA,SD,HANSON,46061,2388,557,1793,2350,76.29787234042553,23.70212765957447,2006,424,1497,1921,77.92816241540864,22.071837584591357,-2.092042240509384,7.3862906463267874
SOUTH DAKOTA,SD,HARDING,46063,813,49,748,797,93.85194479297365,6.148055207026349,770,38,695,733,94.81582537517053,5.184174624829468,-1.0165819665472142,18.592749125008257
SOUTH DAKOTA,SD,HUGHES,46065,8723,2953,5522,8475,65.15634218289085,34.84365781710915,8175,2450,5174,7624,67.86463798530954,32.13536201469045,-3.990731967073846,8.427774366383733
SOUTH DAKOTA,SD,HUTCHINSON,46067,3767,762,2944,3706,79.43874797625472,20.56125202374528,3365,692,2517,3209,78.43564973511998,21.564350264880026,1.278880514819769,-4.651650658672546
SOUTH DAKOTA,SD,HYDE,46069,710,136,564,700,80.57142857142857,19.428571428571427,690,125,543,668,81.2874251497006,18.7125748502994,-0.8808208366219428,3.8262857142857154
SOUTH DAKOTA,SD,JACKSON,46071,1115,359,738,1097,67.27438468550592,32.72561531449408,1095,323,722,1045,69.0909090909091,30.90909090909091,-2.6291800604519633,5.876990723363185
SOUTH DAKOTA,SD,JERAULD,46073,1006,270,721,991,72.7547931382442,27.2452068617558,967,264,648,912,71.05263157894737,28.94736842105263,2.395634787158496,-5.880194477570866
SOUTH DAKOTA,SD,JONES,46075,599,90,498,588,84.6938775510204,15.306122448979592,558,69,450,519,86.70520231213872,13.294797687861271,-2.3197278911564645,15.128660159716055
SOUTH DAKOTA,SD,KINGSBURY,46077,2779,819,1904,2723,69.9228791773779,30.077120822622106,2551,703,1680,2383,70.49937054133446,29.500629458665546,-0.8177255478026724,1.9541663162282896
SOUTH DAKOTA,SD,LAKE,46079,5873,2068,3681,5749,64.0285267002957,35.97147329970429,6786,2314,4038,6352,63.57052896725441,36.42947103274559,0.7204560674289873,-1.257217631926666
SOUTH DAKOTA,SD,LAWRENCE,46081,13828,4537,8753,13290,65.86155003762227,34.13844996237773,11842,3356,7411,10767,68.83068635645955,31.16931364354045,-4.3136811152234555,9.525831568808396
SOUTH DAKOTA,SD,LINCOLN,46083,32396,11981,19617,31598,62.08304323058422,37.91695676941578,25231,8076,15499,23575,65.74337221633085,34.25662778366914,-5.567601512289633,10.685024249501884
SOUTH DAKOTA,SD,LYMAN,46085,1597,525,1042,1567,66.49649010848755,33.503509891512444,1421,369,977,1346,72.58543833580981,27.41456166419019,-8.388663576229028,22.210634997224265
SOUTH DAKOTA,SD,MARSHALL,46091,2178,858,1287,2145,60,40,1947,754,1056,1810,58.34254143646409,41.65745856353591,2.840909090909083,-3.9787798408488007
SOUTH DAKOTA,SD,MCCOOK,46087,2900,769,2068,2837,72.8939020091646,27.10609799083539,2587,623,1794,2417,74.22424493173355,25.775755068266445,-1.7923293443975141,5.161218047911942
SOUTH DAKOTA,SD,MCPHERSON,46089,1324,222,1075,1297,82.88357748650732,17.116422513492676,1137,192,892,1084,82.28782287822878,17.71217712177122,0.7239887840515102,-3.363531225905947
SOUTH DAKOTA,SD,MEADE,46093,13670,3285,9875,13160,75.03799392097264,24.962006079027354,11621,2223,8441,10664,79.15416354088522,20.84583645911478,-5.200193439965384,19.745763754722322
SOUTH DAKOTA,SD,MELLETTE,46095,769,298,449,747,60.107095046854084,39.892904953145916,683,238,402,640,62.8125,37.1875,-4.30711236321738,7.275038529468003
SOUTH DAKOTA,SD,MINER,46097,1138,320,787,1107,71.09304426377597,28.906955736224027,1064,281,706,987,71.52988855116514,28.470111448834853,-0.6107157388854367,1.5343961268794226
SOUTH DAKOTA,SD,MINNEHAHA,46099,92326,40482,49249,89731,54.88515674627498,45.11484325372502,78263,30610,42043,72653,57.86822292265977,42.13177707734023,-5.154929641388195,7.080323649555176
SOUTH DAKOTA,SD,MOODY,46101,3206,1179,1951,3130,62.33226837060703,37.66773162939297,2933,1043,1731,2774,62.40086517664023,37.59913482335977,-0.10992925472911308,0.18244251192338634
SOUTH DAKOTA,SD,OGLALA LAKOTA,46113,3200,2829,297,3126,9.500959692898272,90.49904030710172,2905,2510,241,2751,8.76045074518357,91.23954925481642,8.452863548394784,-0.8116096076347223
SOUTH DAKOTA,SD,PENNINGTON,46103,57518,20606,35063,55669,62.98478506888933,37.01521493111067,47743,14074,29804,43878,67.92470030539222,32.07529969460778,-7.272634570771508,15.40099479517365
SOUTH DAKOTA,SD,PERKINS,46105,1669,239,1401,1640,85.42682926829268,14.573170731707316,1606,188,1333,1521,87.6397107166338,12.360289283366207,-2.5249757561341735,17.903152568759715
SOUTH DAKOTA,SD,POTTER,46107,1380,227,1139,1366,83.38213762811128,16.617862371888727,1337,215,1071,1286,83.2814930015552,16.71850699844479,0.12084872992634832,-0.6019953011679013
SOUTH DAKOTA,SD,ROBERTS,46109,4307,1828,2404,4232,56.805293005671075,43.194706994328925,3889,1540,2144,3684,58.19761129207383,41.80238870792617,-2.3923976525689117,3.3307146539660604
SOUTH DAKOTA,SD,SANBORN,46111,1185,257,905,1162,77.8829604130809,22.117039586919105,1123,241,819,1060,77.26415094339623,22.735849056603772,0.8009011451352244,-2.721734596953307
SOUTH DAKOTA,SD,SPINK,46115,3163,998,2104,3102,67.82720825274016,32.17279174725983,2951,919,1854,2773,66.85899747565813,33.14100252434187,1.448138341342231,-2.921489102120245
SOUTH DAKOTA,SD,STANLEY,46117,1652,421,1203,1624,74.07635467980296,25.923645320197043,1567,329,1148,1477,77.72511848341232,22.274881516587676,-4.694446113180328,16.38062048003355
SOUTH DAKOTA,SD,SULLY,46119,930,185,726,911,79.69264544456641,20.30735455543359,861,137,679,816,83.21078431372548,16.78921568627451,-4.227984266912821,20.954754140392783
SOUTH DAKOTA,SD,TODD,46121,2539,1963,532,2495,21.322645290581164,78.67735470941884,2125,1505,487,1992,24.447791164658636,75.55220883534136,-12.782937538320994,4.136405701768986
SOUTH DAKOTA,SD,TRIPP,46123,2696,495,2161,2656,81.36295180722891,18.637048192771083,2630,462,2069,2531,81.7463453180561,18.253654681943896,-0.4690038549558295,2.10036574870911
SOUTH DAKOTA,SD,TURNER,46125,4548,1139,3290,4429,74.28313389026869,25.716866109731317,4150,961,2937,3898,75.34633145202667,24.653668547973318,-1.4110807271816905,4.312532877973663
SOUTH DAKOTA,SD,UNION,46127,8855,2725,5944,8669,68.56615526588995,31.433844734110046,7897,2227,5290,7517,70.37381934282294,29.626180657177066,-2.5686598991125353,6.101576500361561
SOUTH DAKOTA,SD,WALWORTH,46129,2580,565,1966,2531,77.67680758593441,22.323192414065588,2477,457,1896,2353,80.57798555036123,19.42201444963876,-3.600459783911558,14.937574945943833
SOUTH DAKOTA,SD,YANKTON,46135,10900,4016,6581,10597,62.10248183448146,37.89751816551854,9623,3301,5659,8960,63.158482142857146,36.841517857142854,-1.6719849378063478,2.8663322517558765
SOUTH DAKOTA,SD,ZIEBACH,46137,906,481,404,885,45.64971751412429,54.35028248587571,767,353,368,721,51.04022191400832,48.95977808599168,-10.56128715303366,11.010067060386364
TENNESSEE,TN,ANDERSON,47001,35570,11741,23184,34925,66.38224767358625,33.61775232641374,29881,9013,19212,28225,68.06731620903454,31.932683790965456,-2.475591266553623,5.276939910465761
TENNESSEE,TN,BEDFORD,47003,19088,4453,14354,18807,76.32264582336364,23.67735417663636,15355,3395,11486,14881,77.18567300584638,22.814326994153618,-1.1181183617034351,3.782829897651152
TENNESSEE,TN,BENTON,47005,7260,1529,5668,7197,78.7550368208976,21.244963179102403,6328,1474,4716,6190,76.18739903069466,23.812600969305333,3.3701607127557542,-10.782685156958028
TENNESSEE,TN,BLEDSOE,47007,5758,971,4725,5696,82.95294943820225,17.047050561797754,4664,897,3622,4519,80.15047576897544,19.849524231024564,3.4965153261280912,-14.118593658011092
TENNESSEE,TN,BLOUNT,47009,66609,17932,47369,65301,72.53947106476164,27.460528935238358,52208,12100,37443,49543,75.57677169327654,24.423228306723452,-4.018828219921311,12.436114465992887
TENNESSEE,TN,BRADLEY,47011,45865,9851,35204,45055,78.13561202974142,21.864387970258573,38666,7070,29768,36838,80.80786144741843,19.192138552581575,-3.30691763129487,13.923666767805543
TENNESSEE,TN,CAMPBELL,47013,14933,2441,12331,14772,83.47549417817493,16.524505821825073,12532,2248,9870,12118,81.44908400726193,18.550915992738076,2.4879471581685575,-10.92350464907641
TENNESSEE,TN,CANNON,47015,6557,1261,5190,6451,80.45264300108511,19.547356998914896,5314,1127,4007,5134,78.04830541488118,21.951694585118815,3.0805762833967965,-10.952856404233291
TENNESSEE,TN,CARROLL,47017,11905,2559,9205,11764,78.2471948316899,21.752805168310097,10384,2327,7756,10083,76.92155112565705,23.078448874342953,1.7233710015380543,-5.744076273282895
TENNESSEE,TN,CARTER,47019,24492,4529,19584,24113,81.21760046447974,18.78239953552026,21084,3453,16898,20351,83.03277480222103,16.96722519777898,-2.1860937949682135,10.69812132851804
TENNESSEE,TN,CHEATHAM,47021,20260,5514,14438,19952,72.36367281475542,27.636327185244586,15924,3878,11297,15175,74.44481054365733,25.555189456342667,-2.795544395510885,8.143699080991906
TENNESSEE,TN,CHESTER,47023,7584,1412,5952,7364,80.8256382400869,19.17436175991309,6507,1243,5081,6324,80.34471853257432,19.65528146742568,0.5985704054929375,-2.446770901294948
TENNESSEE,TN,CLAIBORNE,47025,12945,2202,10604,12806,82.80493518663127,17.195064813368734,10740,1832,8602,10434,82.44201648456968,17.557983515430323,0.4402108506522451,-2.066972564034175
TENNESSEE,TN,CLAY,47027,3506,735,2733,3468,78.80622837370242,21.19377162629758,2920,707,2141,2848,75.1755617977528,24.82443820224719,4.829583562963347,-14.625372571859252
TENNESSEE,TN,COCKE,47029,14859,2533,12162,14695,82.76284450493365,17.23715549506635,12126,1981,9791,11772,83.1719334012912,16.8280665987088,-0.49185930833632874,2.4309916647758945
TENNESSEE,TN,COFFEE,47031,24282,5705,17883,23588,75.81397320671527,24.18602679328472,19971,4743,14417,19160,75.24530271398747,24.754697286012526,0.755755472058306,-2.2972225681350933
TENNESSEE,TN,CROCKETT,47033,6114,1382,4673,6055,77.1758876961189,22.82411230388109,5397,1303,3982,5285,75.34531693472091,24.65468306527909,2.4295747046681138,-7.42483996468798
TENNESSEE,TN,CUMBERLAND,47035,32279,6728,25168,31896,78.90644594933534,21.09355405066466,26360,5202,20413,25615,79.69158696076518,20.308413039234825,-0.9852244651827435,3.8660874678537516
TENNESSEE,TN,DAVIDSON,47037,309658,199703,100218,299921,33.41479923046402,66.58520076953597,249068,148864,84550,233414,36.22319141096935,63.77680858903065,-7.753022500537798,4.4034692902277905
TENNESSEE,TN,DECATUR,47039,5241,904,4229,5133,82.38846678355738,17.611533216442627,4592,894,3588,4482,80.05354752342704,19.946452476572958,2.9166968015340355,-11.70593749877421
TENNESSEE,TN,DEKALB,47041,8513,1750,6672,8422,79.2210876276419,20.77891237235811,6955,1569,5171,6740,76.72106824925817,23.27893175074184,3.258582597235793,-10.739407654752286
TENNESSEE,TN,DICKSON,47043,24323,6106,17643,23749,74.28944376605331,25.710556233946694,18699,4722,13233,17955,73.70091896407686,26.29908103592314,0.7985311584287169,-2.2378150824835075
TENNESSEE,TN,DYER,47045,15079,3158,11768,14926,78.84228862387779,21.157711376122204,13336,2816,10180,12996,78.33179439827639,21.668205601723606,0.6517075595202204,-2.3559598565041973
TENNESSEE,TN,FAYETTE,47047,22984,7027,15690,22717,69.06721838270899,30.932781617291017,19394,5874,13055,18929,68.96824977547678,31.03175022452322,0.1434987948141231,-0.3189269265063577
TENNESSEE,TN,FENTRESS,47049,8729,1214,7441,8655,85.9734257654535,14.026574234546505,7333,1100,6038,7138,84.58952087419445,15.410479125805548,1.6360240334228449,-8.980284648915493
TENNESSEE,TN,FRANKLIN,47051,19132,4864,13987,18851,74.19765529680123,25.80234470319877,16404,4374,11532,15906,72.50094304036213,27.499056959637873,2.340262326649345,-6.170074337201726
TENNESSEE,TN,GIBSON,47053,22335,5771,16259,22030,73.80390376758965,26.19609623241035,19547,5258,13786,19044,72.39025414828818,27.609745851711825,1.9528175939342196,-5.120110945222001
TENNESSEE,TN,GILES,47055,13203,3298,9784,13082,74.78978749426693,25.210212505733068,11137,2917,7970,10887,73.20657665105172,26.793423348948288,2.1626620389064044,-5.908953188235888
